,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2433,Marek Svatos,"NSH, OTT",R,40,1982-06-17,Kosice,,SVK,SVK,70,185,2001,COL,7,31,227
2434,Aaron Voros,ANA,L,41,1981-07-02,Vancouver,BC,CAN,CAN,74,210,2001,N.J,8,2,229
2435,Ryan Hollweg,PHX,L,39,1983-04-23,Downey,CA,USA,USA,70,212,2001,NYR,8,11,238
2436,Petr Prucha,PHX,R,40,1982-09-14,Chrudim,,CZE,CZE,72,175,2002,NYR,8,11,240
2437,Joe Callahan,FLA,D,40,1982-12-20,Brockton,MA,USA,USA,75,210,2002,PHX,3,7,70
2438,John Zeiler,L.A,R,40,1982-11-21,Jefferson Hills,PA,USA,USA,71,204,2002,PHX,5,1,132
2439,Nathan Oystrick,STL,D,40,1982-12-17,Regina,SK,CAN,CAN,71,213,2002,ATL,7,1,198
2440,Greg Mauldin,COL,L,40,1982-06-10,Boston,MA,USA,USA,71,195,2002,,7,0,199
2441,Patrick Rissmiller,"ATL, FLA",L,44,1978-10-26,Belmont,MA,USA,USA,76,225,-,-,-,-,-
2442,Freddy Meyer,ATL,D,42,1981-01-04,Sanbornville,NH,USA,USA,70,185,-,-,-,-,-
2443,Nikolay Zherdev,PHI,R,38,1984-11-05,Kiev,,UKR,RUS,74,203,2003,CBJ,1,4,4
2444,Hugh Jessiman,FLA,R,39,1984-03-28,New York City,NY,USA,USA,78,221,2003,NYR,1,12,12
2445,Jeff Tambellini,VAN,L,39,1984-04-13,Calgary,AB,CAN,CAN,71,188,2003,L.A,1,27,27
2446,Shawn Belle,"COL, EDM",D,38,1985-01-03,Edmonton,AB,CAN,CAN,73,235,2003,STL,1,30,30
2447,Matt Smaby,T.B,D,38,1984-10-14,Minneapolis,MN,USA,USA,78,230,2003,T.B,2,11,41
2448,Stefan Meyer,CGY,L,37,1985-07-20,Medicine Hat,AB,CAN,CAN,74,200,2003,FLA,2,25,55
2449,Jeremy Colliton,NYI,C,38,1985-01-13,Blackie,AB,CAN,CAN,74,214,2003,NYI,2,28,58
2450,David Liffiton,COL,D,38,1984-10-18,Windsor,ON,CAN,CAN,74,210,2003,COL,2,33,63
2451,Ryan Potulny,"CHI, OTT",C,38,1984-09-05,Grand Forks,ND,USA,USA,72,182,2003,PHI,3,19,87
2452,Corey Locke,OTT,C,38,1984-05-08,Toronto,ON,CAN,CAN,69,175,2003,MTL,4,12,113
2453,Nigel Dawes,"ATL, MTL",L,38,1985-02-09,Winnipeg,MB,CAN,CAN,69,200,2003,NYR,5,13,149
2454,Drew Bagnall,MIN,D,39,1983-10-26,Oakbank,MB,CAN,CAN,75,220,2003,DAL,6,28,195
2455,Jeremy Williams,NYR,R,39,1984-01-26,Regina,SK,CAN,CAN,72,191,2003,TOR,7,23,220
2456,Danny Syvret,"ANA, PHI",D,37,1985-06-13,Millgrove,ON,CAN,CAN,72,205,2005,EDM,3,20,81
2457,Garrett Stafford,PHX,D,43,1980-01-28,Los Angeles,CA,USA,USA,73,207,-,-,-,-,-
2458,Rob Schremp,"ATL, NYI",C,36,1986-07-01,Fulton,NY,USA,USA,71,200,2004,EDM,1,25,25
2459,Raymond Sawada,DAL,R,38,1985-02-19,Richmond,BC,CAN,CAN,74,207,2004,DAL,2,22,52
2460,Dustin Boyd,MTL,C,36,1986-07-16,Winnipeg,MB,CAN,CAN,72,187,2004,CGY,3,33,98
2461,Liam Reddox,EDM,L,37,1986-01-27,Whitby,ON,CAN,CAN,71,178,2004,EDM,4,14,112
2462,Roman Wick,OTT,R,37,1985-12-30,Zuzwil,,CHE,CHE,74,208,2004,OTT,5,27,156
2463,Robbie Earl,MIN,L,37,1985-06-02,Chicago,IL,USA,USA,73,195,2004,TOR,6,24,187
2464,Chad Kolarik,NYR,C,37,1986-01-26,Abington,PA,USA,USA,71,178,2004,PHX,7,6,199
2465,Mike Vernace,T.B,D,36,1986-05-26,Toronto,ON,CAN,CAN,72,216,2004,S.J,7,8,201
2466,Tyler Eckford,N.J,D,37,1985-09-08,Vancouver,BC,CAN,CAN,73,225,2004,N.J,7,24,217
2467,Olivier Magnan,N.J,D,36,1986-05-01,Sherbrooke,QC,CAN,CAN,74,210,2006,N.J,5,25,148
2468,Rick Rypien,VAN,C,38,1984-05-16,Coleman,AB,CAN,CAN,71,190,-,-,-,-,-
2469,Ryan Parent,VAN,D,36,1987-03-17,Prince Albert,SK,CAN,CAN,75,198,2005,NSH,1,18,18
2470,Matt Lashoff,TOR,D,36,1986-09-29,East Greenbush,NY,USA,USA,74,204,2005,BOS,1,22,22
2471,Brodie Dupont,NYR,L,36,1987-02-17,Russell,MB,CAN,CAN,74,210,2005,NYR,3,5,66
2472,T.J. Hensick,STL,C,37,1985-12-10,Lansing,MI,USA,USA,70,190,2005,COL,3,27,88
2473,Oskars Bartulis,PHI,D,36,1987-01-21,Ogre,,LVA,LVA,74,184,2005,PHI,3,30,91
2474,Ray Macias,COL,D,36,1986-09-18,Long Beach,CA,USA,USA,74,195,2005,COL,4,33,124
2475,Andrey Zubarev,ATL,D,36,1987-03-03,Ufa,,RUS,RUS,73,210,2005,ATL,6,25,187
2476,Mario Bliznak,VAN,C,36,1987-03-06,Trencin,,SVK,SVK,72,185,2005,VAN,7,11,205
2477,Sergei Shirokov,VAN,L,37,1986-03-10,Moscow,,RUS,RUS,70,195,2006,VAN,6,10,163
2478,Matthew Corrente,N.J,D,35,1988-03-17,Mississauga,ON,CAN,CAN,72,205,2006,N.J,1,30,30
2479,Alexander Vasyunov,N.J,L,34,1988-04-22,Yaroslavl,,RUS,RUS,73,210,2006,N.J,2,28,58
2480,Shane Sims,NYI,D,34,1988-04-30,East Amherst,NY,USA,USA,73,195,2006,NYI,5,3,126
2481,Lee Sweatt,VAN,D,37,1985-08-13,Elburn,IL,USA,USA,69,195,-,-,-,-,-
2482,Luca Caputi,TOR,L,34,1988-10-01,Toronto,ON,CAN,CAN,75,200,2007,PIT,4,20,111
2483,Colby Cohen,COL,D,33,1989-04-25,Villanova,PA,USA,USA,74,200,2007,COL,2,15,45
2484,Mark Katic,NYI,D,33,1989-05-09,Porcupine,ON,CAN,CAN,70,188,2007,NYI,3,1,62
2485,Johan Harju,T.B,L,36,1986-05-15,Övertorneå,,SWE,SWE,75,210,2007,T.B,6,16,167
2486,Oscar Moller,L.A,R,34,1989-01-22,Stockholm,,SWE,SWE,70,189,2007,L.A,2,22,52
2487,Andreas Thuresson,NSH,R,35,1987-11-18,Kristianstad,,SWE,SWE,73,206,2007,NSH,5,23,144
2488,Maxim Noreau,MIN,D,35,1987-05-24,Montreal,QC,CAN,CAN,72,194,-,-,-,-,-
2489,Mike Moore,S.J,D,38,1984-12-12,Lloydminster,SK,CAN,CAN,73,210,-,-,-,-,-
2490,Anssi Salmela,N.J,D,38,1984-08-13,Nokia,,FIN,FIN,73,200,-,-,-,-,-
2491,Philip McRae,STL,C,33,1990-03-15,Minneapolis,MN,USA,USA,74,200,2008,STL,2,3,33
2492,Jamie Arniel,BOS,C,33,1989-11-16,Kingston,ON,CAN,CAN,71,183,2008,BOS,4,6,97
2493,Jonas Holos,COL,D,35,1987-08-27,Sarpsborg,,NOR,NOR,71,188,2008,,6,19,170
2494,Justin DiBenedetto,NYI,C,34,1988-08-25,Maple,ON,CAN,CAN,72,188,2008,NYI,6,24,175
2495,Stefan Della Rovere,STL,L,33,1990-02-25,Richmond Hill,ON,CAN,CAN,71,205,2008,WSH,7,23,204
2496,Christian Hanson,TOR,C,37,1986-03-10,"Glens Falls,",NY,USA,USA,76,228,-,-,-,-,-
2497,Dan Sexton,ANA,R,35,1987-04-29,Apple Valley,MN,USA,USA,69,180,-,-,-,-,-
2498,Brendon Nash,MTL,D,36,1987-03-31,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
2499,Linus Klasen,NSH,L,37,1986-02-19,Stockholm,,SWE,SWE,68,176,-,-,-,-,-
2500,Marcel Mueller,TOR,C,34,1988-07-10,Berlin,,DEU,DEU,75,220,-,-,-,-,-
2501,Jamie Doornbosch,NYI,D,33,1990-02-01,Scarborough,ON,CAN,CAN,74,198,-,-,-,-,-
2502,Matt Campanale,NYI,D,35,1988-02-14,Chester Springs,PA,USA,USA,71,200,-,-,-,-,-
2503,Rob Blake,S.J,D,53,1969-12-10,Simcoe,ON,CAN,CAN,76,220,1988,L.A,4,7,70
2504,Rod Brind'Amour,CAR,C,52,1970-08-09,Ottawa,ON,CAN,CAN,73,205,1988,STL,1,9,9
2505,Chris Chelios,ATL,D,61,1962-01-25,Chicago,IL,USA,USA,72,191,1981,MTL,2,19,40
2506,Owen Nolan,MIN,R,51,1972-02-12,Belfast,,GBR,CAN,73,214,1990,QUE,1,1,1
2507,Mathieu Schneider,"PHX, VAN",D,53,1969-06-12,New York City,NY,USA,USA,71,192,1987,MTL,3,2,44
2508,Bill Guerin,PIT,R,52,1970-11-09,Worcester,MA,USA,USA,74,220,1989,N.J,1,5,5
2509,Vyacheslav Kozlov,ATL,L,50,1972-05-03,Voskresensk,,RUS,RUS,70,190,1990,DET,3,3,45
2510,Robert Lang,PHX,C,52,1970-12-19,Teplice,,CZE,CZE,75,217,1990,L.A,7,7,133
2511,Brad May,DET,L,51,1971-11-29,Toronto,ON,CAN,CAN,73,213,1990,BUF,1,14,14
2512,Darryl Sydor,STL,D,50,1972-05-13,Edmonton,AB,CAN,CAN,73,211,1990,L.A,1,7,7
2513,Keith Tkachuk,STL,L,51,1972-03-28,Melrose,MA,USA,USA,74,235,1990,WIN,1,19,19
2514,Scott Niedermayer,ANA,D,49,1973-08-31,Edmonton,AB,CAN,CAN,73,194,1991,N.J,1,3,3
2515,Aaron Ward,"ANA, CAR",D,50,1973-01-17,Windsor,ON,CAN,CAN,74,209,1991,WIN,1,5,5
2516,Dean McAmmond,N.J,C,49,1973-06-15,Grand Cache,AB,CAN,CAN,71,195,1991,CHI,1,22,22
2517,Kirk Maltby,DET,L,50,1972-12-22,Guelph,ON,CAN,CAN,72,195,1992,EDM,3,17,65
2518,Jere Lehtinen,DAL,R,49,1973-06-24,Espoo,,FIN,FIN,72,194,1992,MNS,4,16,88
2519,Derek Armstrong,STL,C,49,1973-04-23,Ottawa,ON,CAN,CAN,72,197,1992,NYI,6,8,128
2520,Ian Laperriere,PHI,R,49,1974-01-19,Montreal,QC,CAN,CAN,73,200,1992,STL,7,14,158
2521,Stephane Yelle,"CAR, COL",C,48,1974-05-09,Ottawa,ON,CAN,CAN,74,182,1992,N.J,8,18,186
2522,Donald Brashear,NYR,L,51,1972-01-07,Bedford,IN,USA,USA,75,237,-,-,-,-,-
2523,Paul Kariya,STL,L,48,1974-10-16,Vancouver,BC,CAN,CAN,70,185,1993,ANA,1,4,4
2524,Brendan Witt,NYI,D,48,1975-02-20,Humboldt,SK,CAN,CAN,74,223,1993,WSH,1,11,11
2525,Anders Eriksson,"NYR, PHX",D,48,1975-01-09,Bollnas,,SWE,SWE,75,224,1993,DET,1,22,22
2526,Shean Donovan,OTT,R,48,1975-01-22,Timmins,ON,CAN,CAN,75,218,1993,S.J,2,2,28
2527,Miroslav Satan,BOS,R,48,1974-10-22,Topolcany,,SVK,SVK,75,191,1993,EDM,5,7,111
2528,Scott Walker,"CAR, WSH",R,49,1973-07-19,Cambridge,ON,CAN,CAN,70,196,1993,VAN,5,20,124
2529,Darcy Tucker,COL,R,48,1975-03-15,Castor,AB,CAN,CAN,70,178,1993,MTL,6,21,151
2530,Pavol Demitra,VAN,R,48,1974-11-29,Dubnica nad Váhom,,SVK,SVK,72,200,1993,OTT,9,19,227
2531,Nolan Baumgartner,VAN,D,47,1976-03-23,Calgary,AB,CAN,CAN,74,195,1994,WSH,1,10,10
2532,Wayne Primeau,TOR,C,46,1976-06-04,Scarborough,ON,CAN,CAN,76,225,1994,BUF,1,17,17
2533,Kim Johnsson,"CHI, MIN",D,47,1976-03-16,Malmö,,SWE,SWE,73,193,1994,NYR,11,26,286
2534,Jay McKee,PIT,D,45,1977-09-08,Kingston,ON,CAN,CAN,76,203,1995,BUF,1,14,14
2535,Georges Laraque,MTL,R,46,1976-12-07,Montreal,QC,CAN,CAN,76,245,1995,EDM,2,5,31
2536,Glen Metropolit,MTL,C,48,1974-06-25,Toronto,ON,CAN,CAN,70,196,-,-,-,-,-
2537,Boyd Kane,WSH,L,44,1978-04-18,Swift Current,SK,CAN,CAN,74,229,1998,NYR,4,28,114
2538,Maxim Afinogenov,ATL,R,43,1979-09-04,Moscow,,RUS,RUS,72,190,1997,BUF,3,16,69
2539,Quintin Laing,WSH,L,43,1979-06-08,Harris,SK,CAN,CAN,75,193,1997,DET,4,22,102
2540,Kyle Calder,ANA,L,44,1979-01-05,Mannville,AB,CAN,CAN,71,177,1997,CHI,5,24,130
2541,Todd Fedoruk,T.B,L,44,1979-02-13,Redwater,AB,CAN,CAN,74,232,1997,PHI,7,3,164
2542,Ben Guite,NSH,R,44,1978-07-17,Montreal,QC,CAN,CAN,73,210,1997,MTL,7,11,172
2543,Martin Skoula,"N.J, PIT",D,43,1979-10-28,Litomerice,,CZE,CZE,75,226,1998,COL,1,17,17
2544,Andrew Peters,N.J,L,42,1980-05-05,St. Catharines,ON,CAN,CAN,76,240,1998,BUF,2,7,34
2545,Jonathan Cheechoo,OTT,R,42,1980-07-15,Moose Factory,ON,CAN,CAN,73,206,1998,S.J,2,2,29
2546,Rob Davison,N.J,D,42,1980-05-01,St. Catharines,ON,CAN,CAN,74,215,1998,S.J,4,12,98
2547,Rickard Wallin,TOR,C,43,1980-04-09,Stockholm,,SWE,SWE,74,195,1998,PHX,6,15,160
2548,Dean Arsene,EDM,D,42,1980-07-20,Murrayville,BC,CAN,CAN,74,205,-,-,-,-,-
2549,Jamie Lundmark,"CGY, TOR",C,42,1981-01-16,Edmonton,AB,CAN,CAN,72,197,1999,NYR,1,9,9
2550,Garnet Exelby,TOR,D,41,1981-08-16,Craik,SK,CAN,CAN,73,215,1999,ATL,8,2,217
2551,Jeff Finger,TOR,D,43,1979-12-18,Houghton,MI,USA,USA,73,209,1999,COL,8,25,240
2552,Darren Haydar,COL,R,43,1979-10-22,Toronto,ON,CAN,CAN,69,170,1999,NSH,9,5,248
2553,Brian Pothier,"CAR, WSH",D,45,1977-04-15,New Bedford,MA,USA,USA,72,204,-,-,-,-,-
2554,Andy Hilbert,MIN,L,42,1981-02-06,Howell,MI,USA,USA,70,188,2000,BOS,2,7,37
2555,Matt Pettinger,VAN,L,42,1980-10-22,Edmonton,AB,CAN,CAN,73,205,2000,WSH,2,13,43
2556,Kurt Sauer,PHX,D,42,1981-01-16,St. Cloud,MN,USA,USA,76,222,2000,COL,3,23,88
2557,Guillaume Lefebvre,BOS,L,41,1981-05-07,Amos,QC,CAN,CAN,73,200,2000,PHI,7,30,227
2558,Riley Cote,PHI,L,41,1982-03-16,Winnipeg,MB,CAN,CAN,74,220,-,-,-,-,-
2559,Lukas Krajicek,"PHI, T.B",D,40,1983-03-11,Prostejov,,CZE,CZE,75,205,2001,FLA,1,24,24
2560,Mark Popovic,ATL,D,40,1982-10-11,Stoney Creek,ON,CAN,CAN,73,205,2001,ANA,2,5,35
2561,Nathan Paetsch,"BUF, CBJ",D,40,1983-03-30,Leroy,SK,CAN,CAN,73,198,2003,BUF,7,5,202
2562,Evgeny Artyukhin,"ANA, ATL",R,40,1983-04-04,Moscow,,RUS,RUS,76,255,2001,T.B,3,31,94
2563,Christoph Schubert,ATL,D,41,1982-02-05,Munich,,DEU,DEU,75,230,2001,OTT,4,31,127
2564,Brandon Bochenski,T.B,R,41,1982-04-04,Blaine,MN,USA,USA,73,195,2001,OTT,7,27,223
2565,Jeff Hoggan,PHX,R,45,1978-02-01,Hope,BC,CAN,CAN,73,193,-,-,-,-,-
2566,Staffan Kronwall,CGY,D,40,1982-09-10,Järfälla,,SWE,SWE,75,209,2002,TOR,9,25,285
2567,Steven Goertzen,CAR,R,38,1984-05-26,Stony Plain,AB,CAN,CAN,74,216,2002,CBJ,7,28,225
2568,Tim Conboy,CAR,D,41,1982-03-22,Farmington,MN,USA,USA,74,210,2002,S.J,7,20,217
2569,Dwight Helminen,S.J,C,39,1983-06-22,Hancock,MI,USA,USA,70,191,2002,EDM,8,15,244
2570,Ole-Kristian Tollefsen,PHI,D,39,1984-03-29,Oslo,,NOR,NOR,74,211,2002,CBJ,3,2,65
2571,Yan Stastny,STL,C,40,1982-09-30,Quebec City,QC,CAN,USA,70,191,2002,BOS,8,30,259
2572,Ilkka Pikkarainen,N.J,R,41,1981-04-19,Sonkajärvi,,FIN,FIN,74,215,2002,N.J,7,21,218
2573,Charles Linglet,EDM,L,40,1982-06-22,Montreal,QC,CAN,CAN,74,205,-,-,-,-,-
2574,Chris Minard,EDM,L,41,1981-11-18,Owen sound,ON,CAN,CAN,73,190,-,-,-,-,-
2575,Tom Preissing,COL,D,44,1978-12-03,Arlington Heights,IL,USA,USA,72,197,-,-,-,-,-
2576,Robert Nilsson,EDM,C,38,1985-01-10,Calgary,AB,CAN,SWE,71,185,2003,NYI,1,15,15
2577,Ryan Stone,EDM,C,38,1985-03-20,Calgary,AB,CAN,CAN,74,207,2003,PIT,2,2,32
2578,Kamil Kreps,FLA,C,38,1984-11-18,Litomerice,,CZE,CZE,74,194,2003,FLA,2,8,38
2579,Danny Irmen,MIN,C,38,1984-09-06,Fargo,ND,USA,USA,72,182,2003,MIN,3,10,78
2580,Greg Moore,CBJ,R,39,1984-03-26,Lisbon,ME,USA,USA,73,225,2003,CGY,5,7,143
2581,Nick Tarnasky,FLA,L,38,1984-11-25,Rocky Mountain House,AB,CAN,CAN,74,188,2003,T.B,9,26,287
2582,Triston Grant,NSH,L,39,1984-02-02,Neepawa,MB,CAN,CAN,73,211,2004,PHI,9,28,286
2583,Drew Larman,BOS,C,37,1985-05-15,Buffalo,NY,USA,USA,75,195,-,-,-,-,-
2584,Andy Wozniewski,BOS,D,42,1980-05-25,Buffalo Grove,IL,USA,USA,77,225,-,-,-,-,-
2585,Boris Valabik,ATL,D,37,1986-02-14,Nitra,,SVK,SVK,79,255,2004,ATL,1,10,10
2586,Enver Lisin,NYR,R,36,1986-04-22,Moscow,,RUS,RUS,74,200,2004,PHX,2,20,50
2587,Casey Borer,CAR,D,37,1985-07-28,Minneapolis,MN,USA,USA,74,205,2004,CAR,3,4,69
2588,Peter Olvecky,NSH,L,37,1985-10-11,Nove Zamky,,SVK,SVK,74,220,2004,MIN,3,13,78
2589,Wes O'Neill,COL,D,37,1986-03-03,Windsor,ON,CAN,CAN,76,215,2004,NYI,4,17,115
2590,David Laliberte,PHI,R,37,1986-03-17,St-Jean-Sur-Richelie,QC,CAN,CAN,73,194,2004,PHI,4,26,124
2591,Ben Walter,N.J,C,38,1984-05-11,Beaconsfield,QC,CAN,CAN,73,190,2004,BOS,5,31,160
2592,Derek Peltier,COL,D,38,1985-03-14,Plymouth,MN,USA,USA,71,190,2004,COL,6,21,184
2593,Gregory Stewart,MTL,L,36,1986-05-21,Kitchener,ON,CAN,CAN,74,202,2004,MTL,8,19,246
2594,Dustin Kohn,NYI,D,36,1987-02-02,Edmonton,AB,CAN,CAN,73,200,2005,NYI,2,16,46
2595,Vladimir Mihalik,T.B,D,36,1987-01-29,Presov,,SVK,SVK,80,246,2005,T.B,1,30,30
2596,Scott Jackson,T.B,D,36,1987-02-05,Salmon Arm,BC,CAN,CAN,75,219,2005,STL,2,7,37
2597,Petr Kalus,MIN,R,35,1987-06-29,Ostrava,,CZE,CZE,73,201,2005,BOS,2,9,39
2598,Radek Smolenak,CHI,L,36,1986-12-03,Prague,,CZE,CZE,74,207,2005,T.B,3,12,73
2599,Perttu Lindgren,DAL,C,35,1987-08-26,Tampere,,FIN,FIN,72,188,2005,DAL,3,14,75
2600,Patrick Davis,N.J,R,36,1986-12-28,Sterling Heights,MI,USA,USA,74,195,2005,N.J,4,8,99
2601,Justin Mercier,COL,C,35,1987-06-25,Erie,PA,USA,USA,71,190,2005,COL,6,6,168
2602,Shaun Heshka,PHX,D,37,1985-07-30,Melville,SK,CAN,CAN,73,208,-,-,-,-,-
2603,Ryan Keller,OTT,R,39,1984-01-06,Saskatoon,SK,CAN,CAN,70,196,-,-,-,-,-
2604,Ryan Vesce,S.J,R,41,1982-04-07,Lloyd Harbor,NY,USA,USA,68,175,-,-,-,-,-
2605,Jared Ross,PHI,C,40,1982-09-18,Huntsville,AL,USA,USA,70,175,-,-,-,-,-
2606,Chris Durno,COL,L,42,1980-10-31,Scarborough,ON,CAN,CAN,76,223,-,-,-,-,-
2607,Jaime Sifers,MIN,D,40,1983-01-18,Stratford,CT,USA,USA,71,198,-,-,-,-,-
2608,Ville Koistinen,FLA,D,40,1982-06-17,Oulu,,FIN,FIN,71,187,-,-,-,-,-
2609,Mathieu Carle,MTL,D,35,1987-09-30,Gatineau,QC,CAN,CAN,72,203,2006,MTL,2,23,53
2610,Tomas Kana,CBJ,C,35,1987-11-29,Opava,,CZE,CZE,72,204,2006,STL,2,1,31
2611,Oskar Osala,CAR,L,35,1987-12-26,Vaasa,,FIN,FIN,76,219,2006,WSH,4,4,97
2612,Jonas Junland,STL,D,35,1987-11-15,Linkoping,,SWE,SWE,74,200,2006,STL,3,1,64
2613,Ivan Vishnevskiy,DAL,D,35,1988-02-18,Barnaul,,RUS,RUS,72,193,2006,DAL,1,27,27
2614,Trevor Frischmon,CBJ,C,41,1981-08-05,Ham Lake,MN,USA,USA,72,202,-,-,-,-,-
2615,Cory Murphy,N.J,D,45,1978-02-13,Kanata,ON,CAN,CAN,69,175,-,-,-,-,-
2616,Jon Kalinski,PHI,L,35,1987-05-25,Bonnyville,AB,CAN,CAN,73,175,2007,PHI,6,1,152
2617,Brock Trotter,MTL,L,36,1987-01-16,Brandon,MB,CAN,CAN,70,180,-,-,-,-,-
2618,Jeff Penner,BOS,D,36,1987-04-13,Steinbach,MB,CAN,CAN,70,183,-,-,-,-,-
2619,Johan Motin,EDM,D,33,1989-10-10,Karlskoga,,SWE,SWE,74,220,2008,EDM,4,12,103
2620,MacGregor Sharp,ANA,C,37,1985-10-01,Red Deer,AB,CAN,CAN,73,185,-,-,-,-,-
2621,Corey Elkins,L.A,C,38,1985-02-23,West Bloomfield,MI,USA,USA,74,214,-,-,-,-,-
2622,Ilkka Heikkinen,NYR,D,38,1984-11-13,Rauma,,FIN,FIN,74,205,-,-,-,-,-
2623,Anton Klementyev,NYI,D,33,1990-03-25,Togliatti,,RUS,RUS,73,198,2009,NYI,5,1,122
2624,Mika Pyorala,PHI,C,41,1981-07-13,Oulu,,FIN,FIN,72,190,-,-,-,-,-
2625,Brayden Irwin,TOR,C,36,1987-03-24,Toronto,ON,CAN,CAN,77,215,-,-,-,-,-
2626,Patrice Brisebois,MTL,D,52,1971-01-27,Montreal,QC,CAN,CAN,74,197,1989,MTL,2,9,30
2627,Sergei Fedorov,WSH,C,53,1969-12-13,Pskov,,RUS,RUS,74,207,1989,DET,4,11,74
2628,Bobby Holik,N.J,C,52,1971-01-01,Jihlava,,CZE,CZE,76,230,1989,HFD,1,10,10
2629,Claude Lemieux,S.J,R,57,1965-07-16,Buckingham,QC,CAN,CAN,73,215,1983,MTL,2,5,26
2630,Teppo Numminen,BUF,D,54,1968-07-03,Tampere,,FIN,FIN,74,198,1986,WIN,2,8,29
2631,Luke Richardson,OTT,D,54,1969-03-26,Ottawa,ON,CAN,CAN,75,214,1987,TOR,1,7,7
2632,Gary Roberts,T.B,L,56,1966-05-23,North York,ON,CAN,CAN,74,215,1984,CGY,1,12,12
2633,Jeremy Roenick,S.J,C,53,1970-01-17,Boston,MA,USA,USA,73,205,1988,CHI,1,8,8
2634,Joe Sakic,COL,C,53,1969-07-07,Burnaby,BC,CAN,CAN,71,195,1987,QUE,1,15,15
2635,Brendan Shanahan,N.J,L,54,1969-01-23,Mimico,ON,CAN,CAN,75,220,1987,N.J,1,2,2
2636,Mike Sillinger,NYI,C,51,1971-06-29,Regina,SK,CAN,CAN,71,198,1989,DET,1,11,11
2637,Mats Sundin,VAN,C,52,1971-02-13,Bromma,,SWE,SWE,77,231,1989,QUE,1,1,1
2638,Bret Hedican,ANA,D,52,1970-08-10,St. Paul,MN,USA,USA,74,210,1988,STL,10,9,198
2639,Jamie Heward,T.B,D,52,1971-03-30,Regina,SK,CAN,CAN,74,215,1989,PIT,1,16,16
2640,Ken Klee,"ANA, PHX",D,51,1971-04-24,Indianapolis,IN,USA,USA,73,210,1990,WSH,9,9,177
2641,Sergei Zubov,DAL,D,52,1970-07-22,Moscow,,RUS,RUS,73,198,1990,NYR,5,1,85
2642,Philippe Boucher,"DAL, PIT",D,50,1973-03-24,St. Apollinaire,QC,CAN,CAN,75,218,1991,BUF,1,13,13
2643,Markus Naslund,NYR,L,49,1973-07-30,Ornskoldsvik,,SWE,SWE,72,191,1991,PIT,1,16,16
2644,Michael Nylander,WSH,C,50,1972-10-03,Stockholm,,SWE,SWE,73,200,1991,HFD,3,15,59
2645,Jason Smith,OTT,D,49,1973-11-02,Calgary,AB,CAN,CAN,75,220,1992,N.J,1,18,18
2646,Michael Peca,CBJ,C,49,1974-03-26,Toronto,ON,CAN,CAN,71,183,1992,VAN,2,16,40
2647,Darren McCarty,DET,R,51,1972-04-01,Burnaby,BC,CAN,CAN,73,210,1992,DET,2,22,46
2648,Bryan Helmer,WSH,D,50,1972-07-15,Sault Ste. Marie,ON,CAN,CAN,74,208,-,-,-,-,-
2649,Chris Gratton,"CBJ, T.B",C,47,1975-07-05,Brantford,ON,CAN,CAN,76,226,1993,T.B,1,3,3
2650,Viktor Kozlov,WSH,C,48,1975-02-14,Togliatti,,RUS,RUS,76,232,1993,S.J,1,6,6
2651,Landon Wilson,DAL,R,48,1975-03-13,St. Louis,MO,USA,USA,75,224,1993,TOR,1,19,19
2652,Ville Peltonen,FLA,L,49,1973-05-24,Vantaa,,FIN,FIN,71,182,1993,S.J,3,6,58
2653,Marek Malik,T.B,D,47,1975-06-24,Ostrava,,CZE,CZE,78,235,1993,HFD,3,20,72
2654,Radek Bonk,NSH,C,47,1976-01-09,Krnov,,CZE,CZE,74,210,1994,OTT,1,3,3
2655,Greg De Vries,NSH,D,50,1973-01-04,Sundridge,ON,CAN,CAN,74,205,-,-,-,-,-
2656,Mathieu Dandenault,MTL,R,47,1976-02-03,Sherbrooke,QC,CAN,CAN,72,208,1994,DET,2,23,49
2657,Andre Roy,CGY,R,48,1975-02-08,Port Chester,NY,USA,USA,76,229,1994,BOS,6,21,151
2658,Richard Zednik,FLA,R,47,1976-01-06,Bystrica,,SVK,SVK,72,200,1994,WSH,10,15,249
2659,Denis Gauthier,L.A,D,46,1976-10-01,Montreal,QC,CAN,CAN,74,220,1995,CGY,1,20,20
2660,Daniel Tjarnqvist,COL,D,46,1976-10-14,Umea,,SWE,SWE,73,207,1995,FLA,4,10,88
2661,P.J. Axelsson,BOS,L,48,1975-02-26,Kungalv,,SWE,SWE,73,188,1995,BOS,7,21,177
2662,Boyd Devereaux,TOR,C,44,1978-04-16,Seaforth,ON,CAN,CAN,74,195,1996,EDM,1,6,6
2663,Dan Lacouture,CAR,L,45,1977-04-18,Hyannis,MA,USA,USA,74,215,1996,NYI,2,3,29
2664,Craig MacDonald,CBJ,C,46,1977-04-07,Antigonish,NS,CAN,CAN,73,201,1996,HFD,4,8,88
2665,Jesse Boulerice,EDM,R,44,1978-08-10,Plattsburgh,NY,USA,USA,74,215,1996,PHI,5,25,133
2666,Dan Hinote,STL,R,46,1977-01-30,Leesburg,FL,USA,USA,72,187,1996,COL,7,5,167
