,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Milan Hejduk 2009,Milan Hejduk,2009,R,32.631,72,190,,,,77,82,5.0,13.9794,2.1181
Milan Hejduk 2010,Milan Hejduk,2010,R,33.63,72,190,,,77.0,82,56,-23.5,14.4049,1.9302000000000001
Milan Hejduk 2011,Milan Hejduk,2011,R,34.629,72,190,,77.0,82.0,56,71,-0.6666666666666714,15.0318,1.9244999999999999
Milan Hejduk 2012,Milan Hejduk,2012,R,35.629,72,190,77.0,82.0,56.0,71,81,9.5,14.7664,1.8312
Steve Sullivan 2010,Steve Sullivan,2010,L,35.24,69,165,,,,41,82,41.0,14.5187,2.2176
Steve Sullivan 2012,Steve Sullivan,2012,L,37.239,69,165,,41.0,82.0,44,79,23.333333333333336,12.6886,1.612
Steve Sullivan 2013,Steve Sullivan,2013,L,38.241,69,165,41.0,82.0,44.0,79,71,9.5,11.6996,1.8176
Jochen Hecht 2009,Jochen Hecht,2009,C,31.281,73,198,,,,75,70,-5.0,14.7529,2.2233
Jochen Hecht 2010,Jochen Hecht,2010,C,32.28,73,198,,,75.0,70,79,6.5,14.0183,1.1618000000000002
Jochen Hecht 2011,Jochen Hecht,2011,C,33.279,73,198,,75.0,70.0,79,67,-7.666666666666671,13.9975,2.1162
Jochen Hecht 2013,Jochen Hecht,2013,C,35.281,73,198,70.0,79.0,67.0,22,80,20.5,14.3985,1.3258
Jody Shelley 2009,Jody Shelley,2009,L,32.65,75,230,,,,62,70,8.0,5.782,1.1716
Jody Shelley 2010,Jody Shelley,2010,L,33.649,75,230,,,62.0,70,57,-9.0,6.1281,0.5594
Jody Shelley 2011,Jody Shelley,2011,L,34.648,75,230,,62.0,70.0,57,58,-5.0,6.6456,1.4256000000000002
Marty Reasoner 2009,Marty Reasoner,2009,C,31.596,73,197,,,,82,79,-3.0,11.172,1.4409
Marty Reasoner 2010,Marty Reasoner,2010,C,32.595,73,197,,,82.0,79,80,-0.5,11.6131,1.5695999999999999
Marty Reasoner 2011,Marty Reasoner,2011,C,33.594,73,197,,82.0,79.0,80,82,1.6666666666666714,9.28,1.2124
Marty Reasoner 2012,Marty Reasoner,2012,C,34.594,73,197,82.0,79.0,80.0,82,61,-19.75,13.8419,1.6388
Marty Reasoner 2013,Marty Reasoner,2013,C,35.596,73,197,79.0,80.0,82.0,61,52,-23.5,10.1995,0.5785
Steve Begin 2009,Steve Begin,2009,L,30.301,72,192,,,,44,62,18.0,9.2992,1.1731
Steve Begin 2010,Steve Begin,2010,L,31.3,72,192,,,44.0,62,77,24.0,8.9562,1.2967
Eric Belanger 2009,Eric Belanger,2009,C,30.793,71,185,,,,75,79,4.0,12.5927,1.3975999999999997
Eric Belanger 2010,Eric Belanger,2010,C,31.793,71,185,,,75.0,79,77,0.0,13.4051,1.1897
Eric Belanger 2011,Eric Belanger,2011,C,32.792,71,185,,75.0,79.0,77,82,5.0,11.8158,2.1102999999999996
Eric Belanger 2012,Eric Belanger,2012,C,33.791,71,185,75.0,79.0,77.0,82,78,-0.25,14.0266,1.7736
Tom Kostopoulos 2009,Tom Kostopoulos,2009,R,29.687,72,197,,,,67,78,11.0,9.5045,0.9422
Tom Kostopoulos 2010,Tom Kostopoulos,2010,R,30.687,72,197,,,67.0,78,82,9.5,11.8782,1.2952
Tom Kostopoulos 2011,Tom Kostopoulos,2011,R,31.686,72,197,,67.0,78.0,82,76,0.3333333333333286,10.1715,1.2948
Tom Kostopoulos 2012,Tom Kostopoulos,2012,R,32.685,72,197,67.0,78.0,82.0,76,81,5.25,10.2667,1.1535
Nik Antropov 2009,Nik Antropov,2009,C,28.62,78,245,,,,72,81,9.0,14.0118,2.3195
Nik Antropov 2010,Nik Antropov,2010,C,29.619,78,245,,,72.0,81,76,-0.5,13.3047,2.2826
Nik Antropov 2011,Nik Antropov,2011,C,30.618,78,245,,72.0,81.0,76,76,-0.3333333333333286,14.534,2.4985999999999997
Nik Antropov 2012,Nik Antropov,2012,C,31.618,78,245,72.0,81.0,76.0,76,69,-7.25,13.0636,1.5108
Nik Antropov 2013,Nik Antropov,2013,C,32.62,78,245,81.0,76.0,76.0,69,68,-7.5,12.6539,1.718
Alexei Ponikarovsky 2009,Alexei Ponikarovsky,2009,L,28.48,76,225,,,,66,82,16.0,13.226,1.9246000000000003
Alexei Ponikarovsky 2010,Alexei Ponikarovsky,2010,L,29.479,76,225,,,66.0,82,77,3.0,12.7715,2.75
Alexei Ponikarovsky 2011,Alexei Ponikarovsky,2011,L,30.479,76,225,,66.0,82.0,77,61,-14.0,13.3058,2.2254
Alexei Ponikarovsky 2012,Alexei Ponikarovsky,2012,L,31.478,76,225,66.0,82.0,77.0,61,82,10.5,10.7,1.1031
Alexei Ponikarovsky 2013,Alexei Ponikarovsky,2013,L,32.48,76,225,82.0,77.0,61.0,82,71,-4.5,13.139,1.4479
Toby Petersen 2009,Toby Petersen,2009,C,29.931,70,195,,,,8,57,49.0,7.2042,3.1232
Toby Petersen 2010,Toby Petersen,2010,C,30.93,70,195,,,8.0,57,78,45.5,9.6491,1.2
Toby Petersen 2011,Toby Petersen,2011,C,31.93,70,195,,8.0,57.0,78,60,12.333333333333336,9.7402,1.1056
Ruslan Fedotenko 2009,Ruslan Fedotenko,2009,L,29.704,73,188,,,,67,65,-2.0,13.5619,1.4527999999999999
Ruslan Fedotenko 2010,Ruslan Fedotenko,2010,L,30.703,73,188,,,67.0,65,80,14.0,12.6144,2.5612
Ruslan Fedotenko 2011,Ruslan Fedotenko,2011,L,31.702,73,188,,67.0,65.0,80,66,-4.666666666666671,12.8956,1.3377
Ruslan Fedotenko 2012,Ruslan Fedotenko,2012,L,32.702,73,188,67.0,65.0,80.0,66,73,3.5,13.1043,1.5263
Ruslan Fedotenko 2013,Ruslan Fedotenko,2013,L,33.704,73,188,65.0,80.0,66.0,73,80,9.0,11.984,1.2345
Andy McDonald 2010,Andy McDonald,2010,L,32.102,70,175,,,82.0,46,79,15.0,14.7011,2.1292999999999997
Andy McDonald 2011,Andy McDonald,2011,L,33.102,70,175,,82.0,46.0,79,58,-11.0,13.8165,1.924
Andy McDonald 2013,Andy McDonald,2013,L,35.103,70,175,46.0,79.0,58.0,25,63,11.0,14.2773,2.6896
Darcy Hordichuk 2009,Darcy Hordichuk,2009,L,28.143,73,215,,,,45,73,28.0,5.1193,0.7814000000000001
Darcy Hordichuk 2010,Darcy Hordichuk,2010,L,29.142,73,215,,,45.0,73,56,-3.0,5.4564,0.7531000000000001
Darcy Hordichuk 2011,Darcy Hordichuk,2011,L,30.142,73,215,,45.0,73.0,56,64,6.0,5.9762,0.3586
Matthew Lombardi 2009,Matthew Lombardi,2009,C,26.541,71,195,,,,82,69,-13.0,13.136,1.5596
Matthew Lombardi 2010,Matthew Lombardi,2010,C,27.541,71,195,,,82.0,69,78,2.5,13.6145,2.3632
Matthew Lombardi 2012,Matthew Lombardi,2012,C,29.539,71,195,82.0,69.0,78.0,2,62,4.25,12.4,0.0
Antti Miettinen 2009,Antti Miettinen,2009,R,28.247,72,190,,,,69,82,13.0,11.3176,1.9977
Antti Miettinen 2010,Antti Miettinen,2010,R,29.247,72,190,,,69.0,82,79,3.5,13.4197,1.5266
Antti Miettinen 2011,Antti Miettinen,2011,R,30.246,72,190,,69.0,82.0,79,73,-3.6666666666666714,13.6686,1.6670000000000003
Colby Armstrong 2009,Colby Armstrong,2009,R,25.857,74,185,,,,72,82,10.0,12.6424,2.1092999999999997
Colby Armstrong 2010,Colby Armstrong,2010,R,26.856,74,185,,,72.0,82,79,2.0,12.5014,2.1071
Colby Armstrong 2011,Colby Armstrong,2011,R,27.856,74,185,,72.0,82.0,79,50,-27.66666666666667,12.0494,1.5128
Colby Armstrong 2013,Colby Armstrong,2013,R,29.857,74,185,82.0,79.0,50.0,29,63,3.0,8.9598,0.6927
Kyle Wellwood 2009,Kyle Wellwood,2009,C,25.381,70,181,,,,59,74,15.0,9.6099,0.9524
Kyle Wellwood 2010,Kyle Wellwood,2010,C,26.38,70,181,,,59.0,74,75,8.5,10.6908,1.0618
Kyle Wellwood 2012,Kyle Wellwood,2012,C,28.379,70,181,59.0,74.0,75.0,35,77,16.25,13.25,1.5525000000000002
Kyle Wellwood 2013,Kyle Wellwood,2013,C,29.381,70,181,74.0,75.0,35.0,77,66,0.75,12.89,2.2367
Andrew Murray 2009,Andrew Murray,2009,C,26.903,74,210,,,,39,67,28.0,10.4744,1.4687999999999999
Chad LaRose 2009,Chad LaRose,2009,R,26.517,70,181,,,,58,81,23.0,11.7026,1.7680000000000002
Chad LaRose 2010,Chad LaRose,2010,R,27.516,70,181,,,58.0,81,56,-13.5,13.1901,1.4601
Chad LaRose 2011,Chad LaRose,2011,R,28.515,70,181,,58.0,81.0,56,82,17.0,13.4107,2.157
Chad LaRose 2012,Chad LaRose,2012,R,29.515,70,181,58.0,81.0,56.0,82,67,-2.25,14.0949,1.3498
Chad LaRose 2013,Chad LaRose,2013,R,30.517,70,181,81.0,56.0,82.0,67,59,-12.5,14.0114,1.5339999999999998
Tim Brent 2011,Tim Brent,2011,C,26.561,72,188,,1.0,2.0,1,79,77.66666666666667,13.35,0.0
Tim Brent 2012,Tim Brent,2012,C,27.56,72,188,1.0,2.0,1.0,79,79,58.25,8.9046,1.1941
Tim Brent 2013,Tim Brent,2013,C,28.562,72,188,2.0,1.0,79.0,79,51,10.75,8.7437,1.3897
Wojtek Wolski 2009,Wojtek Wolski,2009,L,22.602,75,215,,,,77,78,1.0,13.2446,2.5298000000000003
Wojtek Wolski 2010,Wojtek Wolski,2010,L,23.601,75,215,,,77.0,78,80,2.5,13.7643,1.6765
Wojtek Wolski 2011,Wojtek Wolski,2011,L,24.6,75,215,,77.0,78.0,80,73,-5.333333333333329,14.8348,2.7805999999999997
Lennart Petrell 2013,Lennart Petrell,2013,L,28.469,75,215,,,,60,59,-1.0,8.4769,0.8258
Brad Staubitz 2011,Brad Staubitz,2011,R,26.177,73,207,,,35.0,47,71,30.0,6.0975,1.0469
Brad Staubitz 2012,Brad Staubitz,2012,R,27.177,73,207,,35.0,47.0,71,62,11.0,6.4657,1.1763000000000001
Guillaume Latendresse 2009,Guillaume Latendresse,2009,L,21.359,74,230,,,,73,56,-17.0,10.7831,1.7530999999999999
Guillaume Latendresse 2010,Guillaume Latendresse,2010,L,22.358,74,230,,,73.0,56,78,13.5,12.0551,1.8663999999999998
Tom Wandell 2010,Tom Wandell,2010,C,22.673,73,200,,,,14,50,36.0,10.3774,1.2389999999999999
Tom Wandell 2011,Tom Wandell,2011,C,23.672,73,200,,,14.0,50,75,43.0,11.9687,1.3034
Tom Wandell 2012,Tom Wandell,2012,C,24.671,73,200,,14.0,50.0,75,72,25.666666666666664,10.5704,0.6812
Sergei Kostitsyn 2009,Sergei Kostitsyn,2009,L,21.537,72,196,,,,52,56,4.0,12.2532,1.9775
Sergei Kostitsyn 2011,Sergei Kostitsyn,2011,L,23.535,72,196,,52.0,56.0,47,77,25.333333333333336,12.1177,1.8962
Sergei Kostitsyn 2012,Sergei Kostitsyn,2012,L,24.535,72,196,52.0,56.0,47.0,77,75,17.0,12.9405,2.1678
Sergei Kostitsyn 2013,Sergei Kostitsyn,2013,L,25.537,72,196,56.0,47.0,77.0,75,78,14.25,14.2538,1.8520999999999999
Peter Mueller 2009,Peter Mueller,2009,C,20.466,74,204,,,,81,72,-9.0,13.0959,1.8099
Peter Mueller 2010,Peter Mueller,2010,C,21.465,74,204,,,81.0,72,69,-7.5,12.5088,1.6655
Peter Mueller 2013,Peter Mueller,2013,C,24.466,74,204,72.0,69.0,,32,73,15.333333333333336,13.0687,1.5782
Andreas Nodl 2011,Andreas Nodl,2011,R,23.59,73,196,,,38.0,10,67,43.0,7.84,0.7653
Andreas Nodl 2012,Andreas Nodl,2012,R,24.589,73,196,,38.0,10.0,67,60,21.666666666666664,12.444,1.4393000000000002
Colton Gillies 2012,Colton Gillies,2012,C,22.632,76,208,,45.0,,7,75,49.0,9.7381,0.8802
Mark Olver 2013,Mark Olver,2013,C,24.751,70,170,,,18.0,24,54,33.0,12.3736,1.4143
Brian Rolston 2009,Brian Rolston,2009,R,35.609,74,215,,,,81,64,-17.0,14.2191,1.5629
Brian Rolston 2010,Brian Rolston,2010,R,36.609,74,215,,,81.0,64,80,7.5,11.8424,1.2667
Brian Rolston 2011,Brian Rolston,2011,R,37.608,74,215,,81.0,64.0,80,65,-10.0,13.5625,1.3272
Brian Rolston 2012,Brian Rolston,2012,R,38.607,74,215,81.0,64.0,80.0,65,70,-2.5,13.5531,1.4984000000000002
Jason Arnott 2009,Jason Arnott,2009,C,33.975,77,220,,,,79,65,-14.0,14.4333,2.6310000000000002
Jason Arnott 2010,Jason Arnott,2010,C,34.974,77,220,,,79.0,65,63,-9.0,14.3303,2.5765
Jason Arnott 2011,Jason Arnott,2011,C,35.974,77,220,,79.0,65.0,63,73,4.0,15.2196,1.7521
Jason Arnott 2012,Jason Arnott,2012,C,36.973,77,220,79.0,65.0,63.0,73,72,2.0,13.2769,1.4237999999999997
Brendan Morrison 2009,Brendan Morrison,2009,C,33.132,71,176,,,,39,81,42.0,10.8816,1.5552000000000001
Brendan Morrison 2010,Brendan Morrison,2010,C,34.131,71,176,,,39.0,81,74,14.0,11.4665,1.5504
Brendan Morrison 2011,Brendan Morrison,2011,C,35.13,71,176,,39.0,81.0,74,66,1.3333333333333286,13.0083,2.1192
Andrew Brunette 2009,Andrew Brunette,2009,L,35.106,73,215,,,,82,80,-2.0,12.36,2.5456
Andrew Brunette 2010,Andrew Brunette,2010,L,36.105,73,215,,,82.0,80,82,1.0,13.5354,1.7731
Andrew Brunette 2011,Andrew Brunette,2011,L,37.104,73,215,,82.0,80.0,82,82,0.6666666666666714,13.7652,1.9136
Andrew Brunette 2012,Andrew Brunette,2012,L,38.104,73,215,82.0,80.0,82.0,82,78,-3.5,13.6744,1.4983
Petr Sykora 2009,Petr Sykora,2009,R,31.867,72,190,,,,81,76,-5.0,12.887,2.0693
Ethan Moreau 2009,Ethan Moreau,2009,L,33.028,75,223,,,,25,77,52.0,12.086,1.3900000000000001
Ethan Moreau 2010,Ethan Moreau,2010,L,34.027,75,223,,,25.0,77,76,25.0,12.5987,1.5462
Richard Park 2009,Richard Park,2009,R,32.349,71,190,,,,82,71,-11.0,10.8006,1.4904
Richard Park 2010,Richard Park,2010,R,33.348,71,190,,,82.0,71,81,4.5,12.7028,1.3306
Tomas Holmstrom 2009,Tomas Holmstrom,2009,L,35.689,72,200,,,,59,53,-6.0,13.1514,1.7012
Tomas Holmstrom 2010,Tomas Holmstrom,2010,L,36.688,72,200,,,59.0,53,68,12.0,11.9214,2.3741
Tomas Holmstrom 2011,Tomas Holmstrom,2011,L,37.688,72,200,,59.0,53.0,68,73,13.0,12.4436,1.6309
Tomas Holmstrom 2012,Tomas Holmstrom,2012,L,38.687,72,200,59.0,53.0,68.0,73,74,10.75,11.7011,1.1941000000000002
Daymond Langkow 2009,Daymond Langkow,2009,C,32.012,70,181,,,,80,73,-7.0,14.6796,2.0947
Daymond Langkow 2010,Daymond Langkow,2010,C,33.011,70,181,,,80.0,73,72,-4.5,13.2461,2.0476
Daymond Langkow 2012,Daymond Langkow,2012,C,35.01,70,181,80.0,73.0,72.0,4,73,15.75,13.1875,1.1374
Marco Sturm 2010,Marco Sturm,2010,L,31.065,72,196,,,80.0,19,76,26.5,10.9105,2.3154
Matt Bradley 2009,Matt Bradley,2009,R,30.303,75,200,,,,77,81,4.0,9.1931,1.3561
Matt Bradley 2010,Matt Bradley,2010,R,31.303,75,200,,,77.0,81,77,-2.0,9.6681,0.8428
Matt Bradley 2011,Matt Bradley,2011,R,32.302,75,200,,77.0,81.0,77,61,-17.33333333333333,9.6143,1.864
Samuel Pahlsson 2009,Samuel Pahlsson,2009,C,30.791,72,202,,,,56,65,9.0,14.0217,0.8405
Samuel Pahlsson 2010,Samuel Pahlsson,2010,C,31.79,72,202,,,56.0,65,79,18.5,13.1436,1.0534999999999999
Samuel Pahlsson 2011,Samuel Pahlsson,2011,C,32.789,72,202,,56.0,65.0,79,82,15.333333333333329,13.2205,0.7468
Samuel Pahlsson 2012,Samuel Pahlsson,2012,C,33.789,72,202,56.0,65.0,79.0,82,80,9.5,12.4041,1.1207
Kristian Huselius 2009,Kristian Huselius,2009,L,29.893,74,184,,,,81,74,-7.0,13.6691,2.2218
Kristian Huselius 2010,Kristian Huselius,2010,L,30.892,74,184,,,81.0,74,74,-3.5,15.4858,2.199
John Madden 2009,John Madden,2009,C,35.412,71,190,,,,80,76,-4.0,14.9817,1.8023
John Madden 2010,John Madden,2010,C,36.412,71,190,,,80.0,76,79,1.0,13.03,1.2117
John Madden 2011,John Madden,2011,C,37.411,71,190,,80.0,76.0,79,76,-2.3333333333333286,12.7884,1.3065
Trent Hunter 2009,Trent Hunter,2009,R,28.242,75,217,,,,82,55,-27.0,12.7675,1.6620000000000004
Trent Hunter 2010,Trent Hunter,2010,R,29.241,75,217,,,82.0,55,61,-7.5,11.8382,1.8431
Jason Blake 2009,Jason Blake,2009,L,35.081,70,190,,,,82,78,-4.0,14.5411,2.0128
Jason Blake 2010,Jason Blake,2010,L,36.08,70,190,,,82.0,78,82,2.0,14.2996,2.3132
Jason Blake 2011,Jason Blake,2011,L,37.08,70,190,,82.0,78.0,82,76,-4.666666666666671,13.4528,1.6861000000000002
Tim Connolly 2010,Tim Connolly,2010,C,28.403,73,190,,,48.0,48,73,25.0,13.1913,2.6532999999999998
Tim Connolly 2011,Tim Connolly,2011,C,29.403,73,190,,48.0,48.0,73,68,11.666666666666664,13.2326,2.2361
Tim Connolly 2012,Tim Connolly,2012,C,30.402,73,190,48.0,48.0,73.0,68,70,10.75,12.3453,1.6438
Niklas Hagman 2009,Niklas Hagman,2009,L,28.825,70,205,,,,82,65,-17.0,11.1262,1.9072
Niklas Hagman 2010,Niklas Hagman,2010,L,29.824,70,205,,,82.0,65,82,8.5,13.6718,1.9580000000000002
Niklas Hagman 2011,Niklas Hagman,2011,L,30.824,70,205,,82.0,65.0,82,71,-5.333333333333329,13.2837,1.9829
Niklas Hagman 2012,Niklas Hagman,2012,L,31.823,70,205,82.0,65.0,82.0,71,71,-4.0,11.8798,1.4227
Sean Avery 2010,Sean Avery,2010,L,29.477,70,195,,,57.0,41,69,20.0,13.4675,1.8473000000000002
Sean Avery 2011,Sean Avery,2011,L,30.476,70,195,,57.0,41.0,69,76,20.333333333333336,12.178,1.4994
Mathieu Darche 2011,Mathieu Darche,2011,L,33.846,73,215,,73.0,,29,59,8.0,10.1138,2.0456
Mathieu Darche 2012,Mathieu Darche,2012,L,34.846,73,215,73.0,,29.0,59,61,7.333333333333336,9.9071,1.9503000000000001
Brad Winchester 2009,Brad Winchester,2009,L,27.587,77,230,,,,41,64,23.0,7.2297,0.6072
Brad Winchester 2010,Brad Winchester,2010,L,28.587,77,230,,,41.0,64,64,11.5,10.593,1.1504999999999999
Brad Winchester 2011,Brad Winchester,2011,L,29.586,77,230,,41.0,64.0,64,76,19.666666666666664,8.4313,0.6672
Brad Winchester 2012,Brad Winchester,2012,L,30.585,77,230,41.0,64.0,64.0,76,67,5.75,9.2421,1.025
Jason Williams 2009,Jason Williams,2009,C,28.14,71,192,,,,43,80,37.0,11.9744,1.9809999999999999
Warren Peters 2012,Warren Peters,2012,C,29.227,72,195,,16.0,11.0,11,58,45.333333333333336,8.6167,0.633
Raitis Ivanans 2009,Raitis Ivanans,2009,L,29.745,76,231,,,,73,76,3.0,7.4098,0.8873
Raitis Ivanans 2010,Raitis Ivanans,2010,L,30.744,76,231,,,73.0,76,61,-13.5,6.2974,0.2507
Erik Christensen 2009,Erik Christensen,2009,C,24.792,73,200,,,,59,64,5.0,10.8497,1.4997
Erik Christensen 2010,Erik Christensen,2010,C,25.791,73,200,,,59.0,64,58,-3.5,11.287,1.7443
Erik Christensen 2011,Erik Christensen,2011,C,26.791,73,200,,59.0,64.0,58,63,2.6666666666666643,13.0842,1.7394
Jed Ortmeyer 2010,Jed Ortmeyer,2010,R,31.078,72,200,,,51.0,2,76,49.5,10.2333,0.0
Andrei Kostitsyn 2009,Andrei Kostitsyn,2009,L,23.658,72,214,,,,78,74,-4.0,12.5761,2.2632
Andrei Kostitsyn 2010,Andrei Kostitsyn,2010,L,24.658,72,214,,,78.0,74,59,-17.0,12.3297,1.7096999999999998
Andrei Kostitsyn 2011,Andrei Kostitsyn,2011,L,25.657,72,214,,78.0,74.0,59,81,10.666666666666671,13.6955,1.7821
Andrei Kostitsyn 2012,Andrei Kostitsyn,2012,L,26.656,72,214,78.0,74.0,59.0,81,72,-1.0,13.58,1.8545999999999998
Marc-Antoine Pouliot 2009,Marc-Antoine Pouliot,2009,C,23.363,74,203,,,,24,63,39.0,9.716,1.5437999999999998
Anthony Stewart 2009,Anthony Stewart,2009,R,23.738,75,230,,,,26,59,33.0,6.0372,0.3822
Anthony Stewart 2012,Anthony Stewart,2012,R,26.736,75,230,26.0,59.0,,80,77,22.0,13.2085,1.6465999999999998
Patrick O'Sullivan 2009,Patrick O'Sullivan,2009,C,23.664,71,189,,,,82,81,-1.0,13.64,2.0383999999999998
Patrick O'Sullivan 2010,Patrick O'Sullivan,2010,C,24.663,71,189,,,82.0,81,73,-8.5,14.1352,1.6768
Jean-Francois Jacques 2011,Jean-Francois Jacques,2011,L,25.424,75,231,,9.0,7.0,49,51,29.333333333333332,10.699,1.2589000000000001
Zack Stortini 2009,Zack Stortini,2009,R,23.056,74,219,,,,66,52,-14.0,8.0336,1.3578999999999999
Zack Stortini 2010,Zack Stortini,2010,R,24.055,74,219,,,66.0,52,77,18.0,7.2157,1.7589
Philippe Dupuis 2011,Philippe Dupuis,2011,C,25.438,72,196,,,8.0,4,74,68.0,7.6708,1.9555
Byron Bitz 2010,Byron Bitz,2010,R,25.197,77,215,,,,35,52,17.0,9.8638,1.0428000000000002
Petteri Nokelainen 2009,Petteri Nokelainen,2009,C,22.708,73,201,,,,57,50,-7.0,7.7605,1.3564
Petteri Nokelainen 2010,Petteri Nokelainen,2010,C,23.708,73,201,,,57.0,50,67,13.5,10.009,0.9592
Ryan Shannon 2010,Ryan Shannon,2010,R,26.585,69,175,,,27.0,35,66,35.0,12.371,1.8014999999999999
Ryan Shannon 2011,Ryan Shannon,2011,R,27.585,69,175,,27.0,35.0,66,79,36.333333333333336,11.0396,1.1529
Niclas Bergfors 2010,Niclas Bergfors,2010,R,22.571,70,194,,,1.0,8,81,76.5,5.7271,1.3096
Niclas Bergfors 2011,Niclas Bergfors,2011,R,23.571,70,194,,1.0,8.0,81,72,42.0,12.8988,1.6654
Rod Pelley 2011,Rod Pelley,2011,C,26.081,72,205,,58.0,,63,74,13.5,7.7185,1.1105
Rod Pelley 2012,Rod Pelley,2012,C,27.081,72,205,58.0,,63.0,74,52,-13.0,10.2725,0.7104
Tim Stapleton 2012,Tim Stapleton,2012,C,29.203,69,180,,4.0,6.0,45,63,44.66666666666667,10.6496,0.7512000000000001
Paul Szczechura 2010,Paul Szczechura,2010,C,23.836,70,186,,,,31,52,21.0,10.8613,1.2474
Kris Draper 2009,Kris Draper,2009,C,37.359,70,188,,,,65,79,14.0,12.6605,1.0937
Kris Draper 2010,Kris Draper,2010,C,38.358,70,188,,,65.0,79,81,9.0,9.7878,1.1640000000000001
Mike Modano 2009,Mike Modano,2009,C,38.32,75,212,,,,82,80,-2.0,13.3547,1.7533
Mike Modano 2010,Mike Modano,2010,C,39.319,75,212,,,82.0,80,59,-22.0,12.5908,1.6678000000000002
Mark Recchi 2009,Mark Recchi,2009,R,40.666,70,195,,,,72,80,8.0,13.7613,1.5139
Mark Recchi 2010,Mark Recchi,2010,R,41.666,70,195,,,72.0,80,81,5.0,12.0954,2.1082
Mark Recchi 2011,Mark Recchi,2011,R,42.665,70,195,,72.0,80.0,81,81,3.3333333333333286,14.0481,1.5819
Craig Conroy 2009,Craig Conroy,2009,C,37.077,74,193,,,,79,82,3.0,12.7272,1.7902
Craig Conroy 2010,Craig Conroy,2010,C,38.076,74,193,,,79.0,82,63,-17.5,12.248,2.7481
Doug Weight 2009,Doug Weight,2009,C,37.696,71,202,,,,67,53,-14.0,11.3679,1.1816
Cory Stillman 2009,Cory Stillman,2009,L,34.783,72,193,,,,79,63,-16.0,13.7789,1.9843000000000002
Cory Stillman 2010,Cory Stillman,2010,L,35.782,72,193,,,79.0,63,58,-13.0,12.9336,2.0618
Cory Stillman 2011,Cory Stillman,2011,L,36.781,72,193,,79.0,63.0,58,65,-1.6666666666666714,14.3184,2.0229
Rob Niedermayer 2009,Rob Niedermayer,2009,C,33.761,74,203,,,,78,79,1.0,13.1957,0.7579
Rob Niedermayer 2010,Rob Niedermayer,2010,C,34.761,74,203,,,78.0,79,71,-7.5,12.2968,1.1736
Rob Niedermayer 2011,Rob Niedermayer,2011,C,35.76,74,203,,78.0,79.0,71,71,-5.0,13.7984,1.1637
Todd Marchant 2009,Todd Marchant,2009,C,35.139,70,180,,,,75,72,-3.0,10.9442,1.0234
Todd Marchant 2010,Todd Marchant,2010,C,36.138,70,180,,,75.0,72,78,4.5,10.3162,1.1309
Todd Marchant 2011,Todd Marchant,2011,C,37.137,70,180,,75.0,72.0,78,79,4.0,12.2438,1.1937000000000002
Mike Grier 2009,Mike Grier,2009,R,33.739,73,224,,,,78,62,-16.0,12.4122,1.0535999999999999
Mike Grier 2010,Mike Grier,2010,R,34.739,73,224,,,78.0,62,73,3.0,12.2452,1.5017
Mike Grier 2011,Mike Grier,2011,R,35.738,73,224,,78.0,62.0,73,73,2.0,13.0226,1.3254
Wade Belak 2009,Wade Belak,2009,R,32.247,77,222,,,,47,53,6.0,4.0426,0.3158
Ryan Johnson 2009,Ryan Johnson,2009,C,32.299,73,199,,,,79,62,-17.0,10.3987,1.0955
Ryan Johnson 2010,Ryan Johnson,2010,C,33.299,73,199,,,79.0,62,58,-12.5,7.7538,1.1232
Freddy Modin 2009,Freddy Modin,2009,L,33.983,76,220,,,,23,50,27.0,12.4507,1.8857
Chris Drury 2009,Chris Drury,2009,C,32.116,70,191,,,,82,81,-1.0,12.7768,1.6036
Chris Drury 2010,Chris Drury,2010,C,33.115,70,191,,,82.0,81,77,-4.5,14.2383,1.7689
Chris Clark 2010,Chris Clark,2010,R,33.567,72,191,,,18.0,32,74,49.0,10.2646,0.9134
Chris Clark 2011,Chris Clark,2011,R,34.566,72,191,,18.0,32.0,74,53,11.666666666666664,11.0198,1.1772
Marc Savard 2009,Marc Savard,2009,C,31.21,70,188,,,,74,82,8.0,15.3732,2.3734
J-P Dumont 2009,J-P Dumont,2009,R,30.503,73,205,,,,80,82,2.0,14.3854,2.9196999999999997
J-P Dumont 2010,J-P Dumont,2010,R,31.503,73,205,,,80.0,82,74,-7.0,13.8567,2.2707
J-P Dumont 2011,J-P Dumont,2011,R,32.502,73,205,,80.0,82.0,74,70,-8.666666666666671,12.4268,2.0227
Jon Sim 2010,Jon Sim,2010,L,32.006,70,189,,,2.0,49,77,51.5,10.4677,1.4038
Fernando Pisani 2011,Fernando Pisani,2011,R,33.761,73,205,,56.0,38.0,40,60,15.333333333333336,12.0946,0.8681
Sergei Samsonov 2009,Sergei Samsonov,2009,L,29.931,68,188,,,,61,81,20.0,12.6604,2.0199000000000003
Sergei Samsonov 2010,Sergei Samsonov,2010,L,30.93,68,188,,,61.0,81,72,1.0,13.9432,1.5407
Sergei Samsonov 2011,Sergei Samsonov,2011,L,31.93,68,188,,61.0,81.0,72,78,6.666666666666671,11.0785,1.6548999999999998
Adam Mair 2009,Adam Mair,2009,C,29.627,73,208,,,,72,75,3.0,8.4493,1.6766999999999999
