,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Rene Bourque 2012,Rene Bourque,2012,R,29.808,74,217,62.0,58.0,73.0,80,76,7.75,13.6731,1.7553
Mason Raymond 2011,Mason Raymond,2011,L,25.038,73,179,,49.0,72.0,82,70,2.3333333333333286,13.6593,1.8749000000000002
Mason Raymond 2012,Mason Raymond,2012,L,26.038,73,179,49.0,72.0,82.0,70,55,-13.25,13.3493,2.0547
Mason Raymond 2015,Mason Raymond,2015,L,29.038,73,179,70.0,55.0,78.0,82,57,-14.25,13.9789,1.675
Devin Setoguchi 2011,Devin Setoguchi,2011,R,23.749,72,205,,44.0,81.0,70,72,7.0,12.9176,1.7252
Devin Setoguchi 2012,Devin Setoguchi,2012,R,24.748,72,205,44.0,81.0,70.0,72,69,2.25,13.1968,1.9575
Devin Setoguchi 2013,Devin Setoguchi,2013,R,25.75,72,205,81.0,70.0,72.0,69,82,9.0,14.7872,1.2937
Devin Setoguchi 2014,Devin Setoguchi,2014,R,26.75,72,205,70.0,72.0,69.0,82,75,1.75,12.417,2.114
Chris VandeVelde 2017,Chris VandeVelde,2017,C,29.55,74,190,18.0,18.0,72.0,79,81,34.25,11.1565,0.885
Andrew Desjardins 2014,Andrew Desjardins,2014,"C, L",27.182,73,195,,17.0,76.0,71,81,26.333333333333336,8.9472,0.479
Andrew Desjardins 2015,Andrew Desjardins,2015,"C, L",28.181,73,195,17.0,76.0,71.0,81,69,7.75,9.8582,1.2774
Andrew Desjardins 2016,Andrew Desjardins,2016,"C, L",29.181,73,195,76.0,71.0,81.0,69,77,2.75,9.5862,0.907
Viktor Stalberg 2013,Viktor Stalberg,2013,L,26.706,75,209,,40.0,77.0,79,80,14.666666666666671,13.5673,2.4072
Viktor Stalberg 2014,Viktor Stalberg,2014,L,27.705,75,209,40.0,77.0,79.0,80,70,1.0,11.8812,2.2563
Teddy Purcell 2012,Teddy Purcell,2012,"L, R",26.062,74,195,10.0,40.0,60.0,81,81,33.25,11.3053,1.9656
Teddy Purcell 2013,Teddy Purcell,2013,"L, R",27.064,74,195,40.0,60.0,81.0,81,82,16.5,13.5405,2.5164
Teddy Purcell 2014,Teddy Purcell,2014,"L, R",28.064,74,195,60.0,81.0,81.0,82,81,5.0,13.3215,2.1582000000000003
Teddy Purcell 2015,Teddy Purcell,2015,"L, R",29.063,74,195,81.0,81.0,82.0,81,82,0.75,13.3992,1.382
Teddy Purcell 2016,Teddy Purcell,2016,"L, R",30.062,74,195,81.0,82.0,81.0,82,76,-5.5,13.7685,1.1691
Dwight King 2015,Dwight King,2015,L,25.241,76,229,6.0,27.0,80.0,77,81,33.5,13.2626,1.5276
Joe Colborne 2016,Joe Colborne,2016,C,25.668,77,221,10.0,8.0,80.0,64,73,32.5,13.2349,1.5584
Joe Colborne 2017,Joe Colborne,2017,C,26.67,77,221,8.0,80.0,64.0,73,62,5.75,12.8322,2.4979999999999998
Ryan Garbutt 2015,Ryan Garbutt,2015,C,29.137,72,195,,20.0,61.0,75,67,15.0,11.5962,2.0696
Ryan Garbutt 2016,Ryan Garbutt,2016,C,30.136,72,195,20.0,61.0,75.0,67,80,24.25,11.9052,1.8052
Brian Flynn 2016,Brian Flynn,2016,C,27.182,73,185,,44.0,79.0,63,56,-6.0,12.2532,1.0881
Patrik Elias 2010,Patrik Elias,2010,C,33.468,73,190,,,74.0,77,58,-17.5,13.1201,2.4945
Patrik Elias 2013,Patrik Elias,2013,C,36.469,73,190,77.0,58.0,81.0,81,82,7.75,14.5823,2.2859
Patrik Elias 2014,Patrik Elias,2014,C,37.469,73,190,58.0,81.0,81.0,82,65,-10.5,13.5128,1.9425
Patrik Elias 2015,Patrik Elias,2015,C,38.468,73,190,81.0,81.0,82.0,65,69,-8.25,13.5372,2.0457
Eric Boulton 2010,Eric Boulton,2010,L,33.123,72,227,,,74.0,76,62,-13.0,7.4783,1.3723
Eric Boulton 2011,Eric Boulton,2011,L,34.123,72,227,,74.0,76.0,62,69,-1.6666666666666714,6.8185,0.9935
Eric Boulton 2012,Eric Boulton,2012,L,35.122,72,227,74.0,76.0,62.0,69,51,-19.25,8.8628,0.9812000000000001
Dainius Zubrus 2010,Dainius Zubrus,2010,C,31.294,77,225,,,82.0,82,51,-31.0,13.1201,1.6173
Dainius Zubrus 2016,Dainius Zubrus,2016,C,37.293,77,225,82.0,37.0,82.0,74,50,-18.75,12.993,0.4992
Pascal Dupuis 2010,Pascal Dupuis,2010,R,30.487,73,205,,,78.0,71,81,6.5,11.4232,1.9974
Pascal Dupuis 2011,Pascal Dupuis,2011,R,31.486,73,205,,78.0,71.0,81,81,4.333333333333329,12.0636,2.3333
Pascal Dupuis 2012,Pascal Dupuis,2012,R,32.485,73,205,78.0,71.0,81.0,81,82,4.25,13.9944,1.6938000000000002
Pascal Dupuis 2013,Pascal Dupuis,2013,R,33.488,73,205,71.0,81.0,81.0,82,82,3.25,14.2039,2.8333
Vincent Lecavalier 2010,Vincent Lecavalier,2010,C,29.446,76,215,,,81.0,77,82,3.0,14.5459,2.1428
Vincent Lecavalier 2011,Vincent Lecavalier,2011,C,30.446,76,215,,81.0,77.0,82,65,-15.0,15.0453,2.1884
Vincent Lecavalier 2012,Vincent Lecavalier,2012,C,31.445,76,215,81.0,77.0,82.0,65,64,-12.25,14.2136,1.6235000000000002
Vincent Lecavalier 2013,Vincent Lecavalier,2013,C,32.447,76,215,77.0,82.0,65.0,64,66,-6.0,15.344,2.3218
Vincent Lecavalier 2014,Vincent Lecavalier,2014,C,33.447,76,215,82.0,65.0,64.0,66,69,-0.25,14.6376,2.4173
Vincent Lecavalier 2015,Vincent Lecavalier,2015,C,34.446,76,215,65.0,64.0,66.0,69,57,-9.0,12.6886,1.6448
David Legwand 2010,David Legwand,2010,C,29.123,74,207,,,65.0,73,82,13.0,14.6066,1.7444
David Legwand 2011,David Legwand,2011,C,30.123,74,207,,65.0,73.0,82,64,-9.333333333333329,15.1754,1.4947
David Legwand 2012,David Legwand,2012,C,31.122,74,207,65.0,73.0,82.0,64,78,7.0,15.1638,2.1637999999999997
David Legwand 2013,David Legwand,2013,C,32.124,74,207,73.0,82.0,64.0,78,82,7.75,14.9618,1.6965999999999999
David Legwand 2014,David Legwand,2014,C,33.123,74,207,82.0,64.0,78.0,82,83,6.5,15.376,1.7073
David Legwand 2015,David Legwand,2015,C,34.123,74,207,64.0,78.0,82.0,83,80,3.25,14.0,1.6524
David Legwand 2016,David Legwand,2016,C,35.122,74,207,78.0,82.0,83.0,80,79,-1.75,9.8788,0.9869999999999999
Alex Tanguay 2012,Alex Tanguay,2012,L,31.861,73,194,78.0,50.0,80.0,79,64,-7.75,14.8245,2.5104
Alex Tanguay 2013,Alex Tanguay,2013,L,32.863,73,194,50.0,80.0,79.0,64,68,-0.25,14.4729,2.0081
Scott Gomez 2010,Scott Gomez,2010,C,29.775,71,200,,,81.0,77,78,-1.0,15.8634,1.9647999999999999
Scott Gomez 2011,Scott Gomez,2011,C,30.774,71,200,,81.0,77.0,78,80,1.3333333333333286,15.2397,2.019
Brad Richards 2012,Brad Richards,2012,C,31.415,72,199,74.0,56.0,80.0,72,82,11.5,16.0063,2.447
Brad Richards 2013,Brad Richards,2013,C,32.417,72,199,56.0,80.0,72.0,82,78,5.5,15.911,1.9316
Brad Richards 2014,Brad Richards,2014,C,33.416,72,199,80.0,72.0,82.0,78,82,4.0,15.4337,2.1128
Brad Richards 2015,Brad Richards,2015,C,34.416,72,199,72.0,82.0,78.0,82,76,-2.5,14.9486,1.5662999999999998
Brad Richards 2016,Brad Richards,2016,C,35.415,72,199,82.0,78.0,82.0,76,68,-11.5,12.8362,1.845
Shawn Horcoff 2016,Shawn Horcoff,2016,C,37.039,73,210,81.0,52.0,77.0,76,59,-12.5,10.4853,1.8071000000000002
Pavel Datsyuk 2010,Pavel Datsyuk,2010,C,31.201,71,188,,,82.0,81,80,-1.5,14.1796,3.0820999999999996
Pavel Datsyuk 2011,Pavel Datsyuk,2011,C,32.201,71,188,,82.0,81.0,80,56,-25.0,16.2858,2.0723
Martin Havlat 2011,Martin Havlat,2011,R,29.452,74,210,,35.0,81.0,73,78,15.0,14.2877,2.071
Brad Boyes 2010,Brad Boyes,2010,R,27.459,72,199,,,82.0,82,82,0.0,14.6785,1.8444
Brad Boyes 2011,Brad Boyes,2011,R,28.458,72,199,,82.0,82.0,82,83,1.0,13.5514,1.6738
Brad Boyes 2012,Brad Boyes,2012,R,29.457,72,199,82.0,82.0,82.0,83,65,-17.25,14.4576,2.1
Brad Boyes 2013,Brad Boyes,2013,R,30.459,72,199,82.0,82.0,83.0,65,82,4.0,11.0703,1.2508
Brad Boyes 2014,Brad Boyes,2014,R,31.459,72,199,82.0,83.0,65.0,82,78,0.0,14.9507,1.8394
Brad Boyes 2015,Brad Boyes,2015,R,32.458,72,199,83.0,65.0,82.0,78,78,1.0,14.2624,1.7258
Brad Boyes 2016,Brad Boyes,2016,R,33.457,72,199,65.0,82.0,78.0,78,60,-15.75,13.581,1.6425999999999998
Jarret Stoll 2010,Jarret Stoll,2010,C,27.272,73,216,,,81.0,74,73,-4.5,11.6036,1.3276000000000001
Jarret Stoll 2011,Jarret Stoll,2011,C,28.272,73,216,,81.0,74.0,73,82,6.0,12.4374,1.6521
Jarret Stoll 2012,Jarret Stoll,2012,C,29.271,73,216,81.0,74.0,73.0,82,78,0.5,13.1461,1.5585
Jarret Stoll 2013,Jarret Stoll,2013,C,30.273,73,216,74.0,73.0,82.0,78,82,5.25,12.5517,0.7967
Jarret Stoll 2014,Jarret Stoll,2014,C,31.273,73,216,73.0,82.0,78.0,82,78,-0.75,12.6448,1.0874
Jarret Stoll 2015,Jarret Stoll,2015,C,32.272,73,216,82.0,78.0,82.0,78,73,-7.0,12.2603,1.3802999999999999
Jarret Stoll 2016,Jarret Stoll,2016,C,33.271,73,216,78.0,82.0,78.0,73,80,2.25,12.9447,0.6985
Travis Moen 2010,Travis Moen,2010,L,27.489,74,215,,,77.0,82,81,1.5,12.437,0.7648000000000001
Travis Moen 2011,Travis Moen,2011,L,28.488,74,215,,77.0,82.0,81,79,-1.0,12.4899,0.9488
Paul Gaustad 2010,Paul Gaustad,2010,C,27.659,77,227,,,82.0,62,65,-7.0,11.9317,1.6221999999999999
Paul Gaustad 2011,Paul Gaustad,2011,C,28.658,77,227,,82.0,62.0,65,81,11.333333333333329,11.7282,1.338
Paul Gaustad 2012,Paul Gaustad,2012,C,29.657,77,227,82.0,62.0,65.0,81,70,-2.5,12.3002,1.6862
Paul Gaustad 2016,Paul Gaustad,2016,C,33.657,77,227,70.0,39.0,75.0,73,63,-1.25,10.0918,1.1402
Tuomo Ruutu 2010,Tuomo Ruutu,2010,L,26.624,72,200,,,77.0,79,54,-24.0,14.5152,1.936
R.J. Umberger 2010,R.J. Umberger,2010,C,27.415,74,214,,,74.0,82,82,4.0,13.9309,1.7858
R.J. Umberger 2011,R.J. Umberger,2011,C,28.414,74,214,,74.0,82.0,82,82,2.6666666666666714,13.5967,1.8296000000000001
R.J. Umberger 2012,R.J. Umberger,2012,C,29.414,74,214,74.0,82.0,82.0,82,77,-3.0,13.9236,2.1546
R.J. Umberger 2013,R.J. Umberger,2013,C,30.416,74,214,82.0,82.0,82.0,77,82,1.25,13.9848,1.6158000000000001
R.J. Umberger 2014,R.J. Umberger,2014,C,31.415,74,214,82.0,82.0,77.0,82,74,-6.75,14.7722,1.1
R.J. Umberger 2015,R.J. Umberger,2015,C,32.414,74,214,82.0,77.0,82.0,74,67,-11.75,12.9975,1.2476
Tim Jackman 2013,Tim Jackman,2013,R,30.881,74,188,69.0,54.0,82.0,75,71,1.0,8.6931,0.6442
Tomas Fleischmann 2010,Tomas Fleischmann,2010,L,25.378,73,192,,,75.0,73,69,-5.0,11.2489,1.8997
Tomas Fleischmann 2014,Tomas Fleischmann,2014,L,29.378,73,192,69.0,45.0,82.0,82,80,10.5,15.4101,1.7034
Tomas Fleischmann 2015,Tomas Fleischmann,2015,L,30.377,73,192,45.0,82.0,82.0,80,66,-6.25,13.4637,1.1141
Tomas Fleischmann 2016,Tomas Fleischmann,2016,L,31.377,73,192,82.0,82.0,80.0,66,76,-1.5,12.7164,1.8587
Alexander Semin 2010,Alexander Semin,2010,R,25.58,74,211,,,63.0,62,73,10.5,13.6793,3.3251
Alexander Semin 2011,Alexander Semin,2011,R,26.58,74,211,,63.0,62.0,73,65,-1.0,14.7379,3.0673
Alexander Semin 2012,Alexander Semin,2012,R,27.579,74,211,63.0,62.0,73.0,65,77,11.25,13.8103,2.3394
Alexander Semin 2013,Alexander Semin,2013,R,28.581,74,211,62.0,73.0,65.0,77,75,5.75,14.2398,2.2983000000000002
Alexander Semin 2014,Alexander Semin,2014,R,29.581,74,211,73.0,65.0,77.0,75,65,-7.5,16.5451,2.8023
Alexander Semin 2015,Alexander Semin,2015,R,30.58,74,211,65.0,77.0,75.0,65,57,-13.5,15.9167,1.6818
Gregory Campbell 2010,Gregory Campbell,2010,C,25.791,72,188,,,81.0,77,60,-19.0,13.3771,1.6893
Gregory Campbell 2011,Gregory Campbell,2011,C,26.791,72,188,,81.0,77.0,60,80,7.333333333333329,12.6031,1.3489
Gregory Campbell 2012,Gregory Campbell,2012,C,27.79,72,188,81.0,77.0,60.0,80,78,3.5,11.4519,1.5063
Gregory Campbell 2013,Gregory Campbell,2013,C,28.792,72,188,77.0,60.0,80.0,78,82,8.25,10.9549,1.1234
Gregory Campbell 2014,Gregory Campbell,2014,C,29.791,72,188,60.0,80.0,78.0,82,82,7.0,11.1608,1.2320000000000002
Gregory Campbell 2015,Gregory Campbell,2015,C,30.791,72,188,80.0,78.0,82.0,82,70,-10.5,9.8807,1.333
Gregory Campbell 2016,Gregory Campbell,2016,C,31.79,72,188,78.0,82.0,82.0,70,82,4.0,10.5376,0.8947
Max Talbot 2013,Max Talbot,2013,C,28.639,71,186,75.0,45.0,82.0,81,59,-11.75,12.2251,1.6966
Eric Nystrom 2011,Eric Nystrom,2011,L,27.628,73,200,,44.0,76.0,82,82,14.666666666666671,10.949,1.2698
Eric Nystrom 2012,Eric Nystrom,2012,L,28.628,73,200,44.0,76.0,82.0,82,74,3.0,11.5222,0.6985
Eric Nystrom 2013,Eric Nystrom,2013,L,29.63,73,200,76.0,82.0,82.0,74,82,3.5,12.318,1.3822999999999999
Eric Nystrom 2014,Eric Nystrom,2014,L,30.629,73,200,82.0,82.0,74.0,82,79,-1.0,11.6076,1.0769
Eric Nystrom 2015,Eric Nystrom,2015,L,31.629,73,200,82.0,74.0,82.0,79,60,-19.25,12.9445,1.1148
Daniel Paille 2010,Daniel Paille,2010,L,25.463,73,188,,,77.0,73,76,1.0,10.6139,1.936
Daniel Paille 2014,Daniel Paille,2014,L,29.463,73,188,76.0,43.0,69.0,78,72,5.5,10.8214,1.6875000000000002
Daniel Paille 2015,Daniel Paille,2015,L,30.462,73,188,43.0,69.0,78.0,72,71,5.5,9.4093,1.5056
Chris Higgins 2012,Chris Higgins,2012,L,28.332,72,205,82.0,57.0,67.0,62,71,4.0,13.0618,1.9263
Chris Higgins 2013,Chris Higgins,2013,L,29.334,72,205,57.0,67.0,62.0,71,70,5.75,13.369,2.1492
Chris Higgins 2014,Chris Higgins,2014,L,30.333,72,205,67.0,62.0,71.0,70,78,10.5,13.6256,1.6110000000000002
Chris Higgins 2015,Chris Higgins,2015,L,31.333,72,205,62.0,71.0,70.0,78,77,6.75,15.4152,1.7465000000000002
Mike Richards 2010,Mike Richards,2010,C,24.636,71,196,,,73.0,79,82,6.0,15.1281,1.9078
Mike Richards 2011,Mike Richards,2011,C,25.635,71,196,,73.0,79.0,82,81,3.0,14.9465,1.4197
Mike Richards 2012,Mike Richards,2012,C,26.635,71,196,73.0,79.0,82.0,81,74,-4.75,13.7916,2.0946
Mike Richards 2013,Mike Richards,2013,C,27.637,71,196,79.0,82.0,81.0,74,82,3.0,13.7068,1.538
Mike Richards 2014,Mike Richards,2014,C,28.636,71,196,82.0,81.0,74.0,82,82,2.25,12.4278,1.7098999999999998
Mike Richards 2015,Mike Richards,2015,C,29.635,71,196,81.0,74.0,82.0,82,53,-26.75,12.5386,1.5756000000000001
David Jones 2013,David Jones,2013,R,28.143,75,208,40.0,23.0,77.0,72,56,3.0,13.1593,1.8998
David Clarkson 2013,David Clarkson,2013,R,28.505,72,207,82.0,46.0,82.0,80,82,9.5,13.2427,1.6991
David Clarkson 2014,David Clarkson,2014,R,29.504,72,207,46.0,82.0,80.0,82,60,-12.5,13.9556,1.4331
David Clarkson 2015,David Clarkson,2015,R,30.503,72,207,82.0,80.0,82.0,60,61,-15.0,14.0119,0.6423
Kyle Chipchura 2015,Kyle Chipchura,2015,C,28.614,74,203,40.0,53.0,78.0,80,70,7.25,9.6162,1.5599
Kyle Chipchura 2016,Kyle Chipchura,2016,C,29.613,74,203,53.0,78.0,80.0,70,70,-0.25,12.2248,0.9115
Dave Bolland 2013,Dave Bolland,2013,C,26.325,72,188,81.0,39.0,61.0,76,59,-5.25,12.7445,1.3628
Brandon Prust 2012,Brandon Prust,2012,L,27.544,72,195,,36.0,69.0,82,82,19.666666666666664,11.8138,1.3007
Brandon Prust 2013,Brandon Prust,2013,L,28.546,72,195,36.0,69.0,82.0,82,64,-3.25,10.2055,1.0755000000000001
Brandon Prust 2014,Brandon Prust,2014,L,29.545,72,195,69.0,82.0,82.0,64,52,-22.25,11.2566,1.9638000000000002
Johan Franzen 2013,Johan Franzen,2013,R,32.776,76,232,71.0,27.0,76.0,77,70,7.25,14.7361,2.2737999999999996
Johan Franzen 2014,Johan Franzen,2014,R,33.775,76,232,27.0,76.0,77.0,70,54,-8.5,14.1764,1.9613
Tyler Kennedy 2011,Tyler Kennedy,2011,C,24.214,71,185,,55.0,67.0,64,80,18.0,12.2589,1.8354
Tyler Kennedy 2012,Tyler Kennedy,2012,C,25.214,71,185,55.0,67.0,64.0,80,60,-6.5,12.6031,1.8447
Tyler Kennedy 2013,Tyler Kennedy,2013,C,26.216,71,185,67.0,64.0,80.0,60,78,10.25,12.9467,2.3171
Tyler Kennedy 2014,Tyler Kennedy,2014,C,27.215,71,185,64.0,80.0,60.0,78,67,-3.5,11.2457,0.9279
Mikhail Grabovski 2013,Mikhail Grabovski,2013,C,28.669,71,186,78.0,59.0,81.0,74,82,9.0,15.2257,2.1834000000000002
Mikhail Grabovski 2014,Mikhail Grabovski,2014,C,29.668,71,186,59.0,81.0,74.0,82,58,-16.0,13.8097,1.1766
Mike Santorelli 2013,Mike Santorelli,2013,C,26.799,72,189,7.0,25.0,82.0,60,58,14.5,11.2597,0.7105
Colin Greening 2014,Colin Greening,2014,C,27.565,74,210,,24.0,82.0,80,76,14.0,12.9621,1.4771999999999998
Jiri Tlusty 2014,Jiri Tlusty,2014,L,25.545,72,205,20.0,57.0,79.0,82,68,8.5,14.6267,2.5637
Jiri Tlusty 2015,Jiri Tlusty,2015,L,26.544,72,205,57.0,79.0,82.0,68,72,0.5,13.0669,1.8232000000000002
Ryan Carter 2013,Ryan Carter,2013,L,29.164,73,205,48.0,38.0,62.0,72,75,20.0,9.3748,0.7112
Ryan Carter 2014,Ryan Carter,2014,L,30.164,73,205,38.0,62.0,72.0,75,62,0.25,12.036,1.3596
Ryan Carter 2015,Ryan Carter,2015,L,31.163,73,205,62.0,72.0,75.0,62,53,-14.75,10.2739,0.8478000000000001
Nick Spaling 2013,Nick Spaling,2013,C,24.034,73,198,,28.0,74.0,77,80,20.333333333333336,13.5781,1.2051
Nick Spaling 2014,Nick Spaling,2014,C,25.033,73,198,28.0,74.0,77.0,80,71,6.25,13.5202,0.9442
Nick Spaling 2015,Nick Spaling,2015,C,26.032,73,198,74.0,77.0,80.0,71,82,6.5,13.3021,1.5881999999999998
Nick Spaling 2016,Nick Spaling,2016,C,27.032,73,198,77.0,80.0,71.0,82,58,-19.5,13.1193,1.4501
Joakim Andersson 2015,Joakim Andersson,2015,C,25.652,74,211,,5.0,64.0,65,68,23.333333333333336,10.9477,1.3491
Cody Hodgson 2014,Cody Hodgson,2014,C,23.617,72,191,,8.0,83.0,82,72,14.333333333333336,14.4243,2.3399
Cody Hodgson 2015,Cody Hodgson,2015,C,24.617,72,191,8.0,83.0,82.0,72,78,16.75,14.5303,1.4338000000000002
Brandon Bollig 2016,Brandon Bollig,2016,L,28.666,74,220,18.0,42.0,82.0,62,54,3.0,8.5005,0.5691
Justin Fontaine 2016,Justin Fontaine,2016,R,27.902,70,174,,,66.0,71,60,-8.5,11.0279,2.2222999999999997
Daniel Briere 2012,Daniel Briere,2012,C,33.986,69,174,79.0,29.0,75.0,77,70,5.0,15.1749,2.7215000000000003
Daniel Briere 2013,Daniel Briere,2013,C,34.988,69,174,29.0,75.0,77.0,70,58,-4.75,14.0524,1.952
Craig Adams 2012,Craig Adams,2012,R,34.432,72,200,75.0,45.0,82.0,80,82,11.5,9.0669,0.9099
Craig Adams 2013,Craig Adams,2013,R,35.434,72,200,45.0,82.0,80.0,82,82,9.75,8.3917,1.308
Craig Adams 2014,Craig Adams,2014,R,36.434,72,200,82.0,80.0,82.0,82,82,0.5,8.4462,1.184
Craig Adams 2015,Craig Adams,2015,R,37.433,72,200,80.0,82.0,82.0,82,70,-11.5,9.3961,0.8567
Matt Cooke 2010,Matt Cooke,2010,L,31.067,71,216,,,78.0,76,79,2.0,12.0149,1.9712
Matt Cooke 2011,Matt Cooke,2011,L,32.067,71,216,,78.0,76.0,79,67,-10.666666666666671,11.2743,1.7515
Matt Cooke 2012,Matt Cooke,2012,L,33.066,71,216,78.0,76.0,79.0,67,82,7.0,12.0679,1.781
Matt Cooke 2013,Matt Cooke,2013,L,34.068,71,216,76.0,79.0,67.0,82,82,6.0,11.926,1.6566
Matt Cooke 2014,Matt Cooke,2014,L,35.067,71,216,79.0,67.0,82.0,82,82,4.5,12.3733,2.1215
Olli Jokinen 2010,Olli Jokinen,2010,C,30.824,74,210,,,82.0,76,82,3.0,14.482,1.9081
Olli Jokinen 2011,Olli Jokinen,2011,C,31.823,74,210,,82.0,76.0,82,79,-1.0,14.9933,1.7080000000000002
Olli Jokinen 2012,Olli Jokinen,2012,C,32.822,74,210,82.0,76.0,82.0,79,82,2.25,14.484,1.8352
Olli Jokinen 2013,Olli Jokinen,2013,C,33.824,74,210,76.0,82.0,79.0,82,76,-3.75,15.4626,1.7509000000000001
Olli Jokinen 2014,Olli Jokinen,2014,C,34.824,74,210,82.0,79.0,82.0,76,82,2.25,14.7422,1.1758000000000002
Olli Jokinen 2015,Olli Jokinen,2015,C,35.823,74,210,79.0,82.0,76.0,82,62,-17.75,14.6967,1.7425000000000002
Daniel Cleary 2010,Daniel Cleary,2010,R,30.788,73,205,,,63.0,74,64,-4.5,13.1475,2.0968
Daniel Cleary 2011,Daniel Cleary,2011,R,31.787,73,205,,63.0,74.0,64,68,1.0,13.676,1.851
Daniel Cleary 2012,Daniel Cleary,2012,R,32.787,73,205,63.0,74.0,64.0,68,75,7.75,13.9017,2.4119
Daniel Cleary 2013,Daniel Cleary,2013,R,33.789,73,205,74.0,64.0,68.0,75,82,11.75,12.9389,1.8548999999999998
Daniel Cleary 2014,Daniel Cleary,2014,R,34.788,73,205,64.0,68.0,75.0,82,52,-20.25,12.7715,0.8809
Brenden Morrow 2012,Brenden Morrow,2012,L,32.707,71,212,82.0,18.0,76.0,82,57,-7.5,14.7205,2.0877
Brenden Morrow 2015,Brenden Morrow,2015,L,35.708,71,212,82.0,57.0,75.0,71,70,-1.25,10.8035,1.408
Martin St. Louis 2010,Martin St. Louis,2010,R,34.29,68,180,,,82.0,82,82,0.0,14.9207,2.55
Martin St. Louis 2011,Martin St. Louis,2011,R,35.289,68,180,,82.0,82.0,82,82,0.0,15.9154,2.5746
Martin St. Louis 2012,Martin St. Louis,2012,R,36.288,68,180,82.0,82.0,82.0,82,77,-5.0,15.9563,2.6595999999999997
Martin St. Louis 2013,Martin St. Louis,2013,R,37.291,68,180,82.0,82.0,82.0,77,82,1.25,18.4208,2.4534000000000002
Martin St. Louis 2014,Martin St. Louis,2014,R,38.29,68,180,82.0,82.0,77.0,82,81,0.25,17.575,2.8449999999999998
Martin St. Louis 2015,Martin St. Louis,2015,R,39.289,68,180,82.0,77.0,82.0,81,74,-6.5,16.4488,2.0715
Manny Malhotra 2010,Manny Malhotra,2010,C,29.372,74,207,,,71.0,77,71,-3.0,14.1084,1.5464000000000002
Manny Malhotra 2011,Manny Malhotra,2011,C,30.372,74,207,,71.0,77.0,71,72,-1.0,12.1387,1.7404000000000002
Manny Malhotra 2012,Manny Malhotra,2012,C,31.371,74,207,71.0,77.0,71.0,72,78,5.25,12.6132,1.4535
Erik Cole 2013,Erik Cole,2013,L,33.904,74,205,80.0,40.0,82.0,82,80,9.0,15.1098,2.276
Erik Cole 2014,Erik Cole,2014,L,34.903,74,205,40.0,82.0,82.0,80,75,4.0,12.5716,1.0155
Erik Cole 2015,Erik Cole,2015,L,35.902,74,205,82.0,82.0,80.0,75,68,-11.75,12.6284,1.3936000000000002
Michael Ryder 2010,Michael Ryder,2010,R,29.504,73,200,,,70.0,74,82,10.0,11.8063,2.4724
Michael Ryder 2011,Michael Ryder,2011,R,30.503,73,200,,70.0,74.0,82,79,3.6666666666666714,13.0305,1.2914999999999999
Michael Ryder 2012,Michael Ryder,2012,R,31.503,73,200,70.0,74.0,82.0,79,82,5.75,12.303,1.6051000000000002
Michael Ryder 2013,Michael Ryder,2013,R,32.505,73,200,74.0,82.0,79.0,82,78,-1.25,14.6856,2.5909
Michael Ryder 2014,Michael Ryder,2014,R,33.504,73,200,82.0,79.0,82.0,78,82,1.75,12.9946,1.8068
Ryan Malone 2010,Ryan Malone,2010,L,29.835,76,224,,,77.0,70,69,-4.5,12.3967,2.2817
Ryan Malone 2011,Ryan Malone,2011,L,30.835,76,224,,77.0,70.0,69,54,-18.0,13.4507,2.0041
Martin Erat 2010,Martin Erat,2010,R,28.091,72,196,,,76.0,71,74,0.5,14.0432,1.9257
Martin Erat 2011,Martin Erat,2011,R,29.09,72,196,,76.0,71.0,74,64,-9.666666666666671,14.2543,1.9339000000000002
Martin Erat 2012,Martin Erat,2012,R,30.09,72,196,76.0,71.0,74.0,64,71,-0.25,14.4156,2.2761
Martin Erat 2013,Martin Erat,2013,R,31.092,72,196,71.0,74.0,64.0,71,76,6.0,15.1282,2.1786000000000003
Martin Erat 2014,Martin Erat,2014,R,32.091,72,196,74.0,64.0,71.0,76,70,-1.25,14.6204,1.4592
Martin Erat 2015,Martin Erat,2015,R,33.091,72,196,64.0,71.0,76.0,70,79,8.75,12.4257,1.7245
Dany Heatley 2010,Dany Heatley,2010,L,28.693,75,212,,,71.0,82,82,5.5,15.6035,2.1571000000000002
Dany Heatley 2011,Dany Heatley,2011,L,29.693,75,212,,71.0,82.0,82,80,1.6666666666666714,15.9884,2.2882
Dany Heatley 2012,Dany Heatley,2012,L,30.692,75,212,71.0,82.0,82.0,80,82,3.25,15.3967,1.5588
Dany Heatley 2013,Dany Heatley,2013,L,31.694,75,212,82.0,82.0,80.0,82,61,-20.5,17.3382,1.4348
Dany Heatley 2014,Dany Heatley,2014,L,32.694,75,212,82.0,80.0,82.0,61,76,-0.25,15.4356,1.5117
Tomas Kopecky 2010,Tomas Kopecky,2010,R,27.653,75,210,,,77.0,79,74,-4.0,9.5981,1.1869
Tomas Kopecky 2011,Tomas Kopecky,2011,R,28.652,75,210,,77.0,79.0,74,81,4.333333333333329,8.5766,1.7962
Tomas Kopecky 2012,Tomas Kopecky,2012,R,29.652,75,210,77.0,79.0,74.0,81,80,2.25,12.3656,1.7370999999999999
